Transaction_ID,City,Location,Transaction_Date,Transaction_Type,Property_Type,Price,Formatted Price
TXN00212,Tirupati,Alipiri,2024-09-05,Resale,Industrial,14464000.0,"₹ 1,44,64,000 (1.45 Crore)"
TXN00213,Kakinada,Bhanugudi,2019-10-11,Lease,Commercial,12444000.0,"₹ 1,24,44,000 (1.24 Crore)"
TXN00214,Rajahmundry,Bommuru,2020-11-04,Resale,Agricultural,8002000.0,"₹ 80,02,000 (80.02 Lakh)"
TXN00215,Kakinada,Bhanugudi,2024-10-08,Lease,Residential,9027000.0,"₹ 90,27,000 (90.27 Lakh)"
TXN00216,Tirupati,Alipiri,2024-07-05,Lease,Agricultural,6882000.0,"₹ 68,82,000 (68.82 Lakh)"
TXN00217,Visakhapatnam,Anakapalle,2021-03-14,Lease,Residential,5464000.0,"₹ 54,64,000 (54.64 Lakh)"
TXN00218,Visakhapatnam,Anakapalle,2018-09-11,Lease,Agricultural,2958000.0,"₹ 29,58,000 (29.58 Lakh)"
TXN00219,Anantapur,Anantapur City,2023-06-18,Resale,Agricultural,8582000.0,"₹ 85,82,000 (85.82 Lakh)"
TXN00220,Guntur,Amaravathi Road,2019-04-10,Resale,Agricultural,3485000.0,"₹ 34,85,000 (34.85 Lakh)"
TXN00221,Visakhapatnam,Anakapalle,2026-05-10,Sale,Industrial,7953000.0,"₹ 79,53,000 (79.53 Lakh)"
TXN00222,Kakinada,Bhanugudi,2015-05-23,Sale,Agricultural,5749000.0,"₹ 57,49,000 (57.49 Lakh)"
TXN00223,Kurnool,Abbas Nagar,2023-05-18,Lease,Industrial,16856000.0,"₹ 1,68,56,000 (1.69 Crore)"
TXN00224,Guntur,Amaravathi Road,2023-04-21,Sale,Residential,5650000.0,"₹ 56,50,000 (56.50 Lakh)"
TXN00225,Tirupati,Alipiri,2025-03-01,Lease,Agricultural,7132000.0,"₹ 71,32,000 (71.32 Lakh)"
TXN00226,Vijayawada,Benz Circle,2019-06-10,Lease,Agricultural,4923000.0,"₹ 49,23,000 (49.23 Lakh)"
TXN00227,Tirupati,Alipiri,2017-01-27,Resale,Commercial,15999000.0,"₹ 1,59,99,000 (1.60 Crore)"
TXN00228,Anantapur,Anantapur City,2024-02-11,Resale,Industrial,17312000.0,"₹ 1,73,12,000 (1.73 Crore)"
TXN00229,Anantapur,Anantapur City,2018-02-11,Sale,Agricultural,8730000.0,"₹ 87,30,000 (87.30 Lakh)"
TXN00230,Anantapur,Anantapur City,2019-10-22,Sale,Commercial,16586000.0,"₹ 1,65,86,000 (1.66 Crore)"
TXN00231,Vijayawada,Benz Circle,2021-11-04,Sale,Agricultural,4965000.0,"₹ 49,65,000 (49.65 Lakh)"
TXN00232,Vijayawada,Benz Circle,2018-08-25,Resale,Industrial,12815000.0,"₹ 1,28,15,000 (1.28 Crore)"
TXN00233,Kurnool,Abbas Nagar,2018-01-22,Sale,Residential,13651000.0,"₹ 1,36,51,000 (1.37 Crore)"
TXN00234,Anantapur,Anantapur City,2026-05-23,Sale,Commercial,16865000.0,"₹ 1,68,65,000 (1.69 Crore)"
TXN00235,Guntur,Amaravathi Road,2022-12-20,Resale,Commercial,8722000.0,"₹ 87,22,000 (87.22 Lakh)"
TXN00236,Nellore,Atmakur Bus Stand,2024-02-17,Resale,Agricultural,8070000.0,"₹ 80,70,000 (80.70 Lakh)"
TXN00237,Rajahmundry,Bommuru,2023-04-19,Lease,Residential,11938000.0,"₹ 1,19,38,000 (1.19 Crore)"
TXN00238,Vijayawada,Benz Circle,2026-10-16,Sale,Industrial,12890000.0,"₹ 1,28,90,000 (1.29 Crore)"
TXN00239,Rajahmundry,Bommuru,2022-10-02,Lease,Residential,12049000.0,"₹ 1,20,49,000 (1.20 Crore)"
TXN00240,Anantapur,Anantapur City,2018-10-03,Sale,Residential,11175000.0,"₹ 1,11,75,000 (1.12 Crore)"
TXN00241,Nellore,Atmakur Bus Stand,2019-07-06,Sale,Residential,12014000.0,"₹ 1,20,14,000 (1.20 Crore)"
TXN00242,Nellore,Atmakur Bus Stand,2025-11-28,Lease,Agricultural,8566000.0,"₹ 85,66,000 (85.66 Lakh)"
TXN00243,Vijayawada,Benz Circle,2017-12-08,Sale,Residential,9219000.0,"₹ 92,19,000 (92.19 Lakh)"
TXN00244,Tirupati,Alipiri,2018-04-15,Resale,Agricultural,7324000.0,"₹ 73,24,000 (73.24 Lakh)"
TXN00245,Vijayawada,Benz Circle,2024-01-08,Sale,Commercial,13685000.0,"₹ 1,36,85,000 (1.37 Crore)"
TXN00246,Kadapa,Akkayapalli,2015-04-24,Sale,Residential,5957000.0,"₹ 59,57,000 (59.57 Lakh)"
TXN00247,Nellore,Atmakur Bus Stand,2019-04-27,Lease,Commercial,17344000.0,"₹ 1,73,44,000 (1.73 Crore)"
TXN00248,Kakinada,Bhanugudi,2023-04-14,Resale,Industrial,11513000.0,"₹ 1,15,13,000 (1.15 Crore)"
TXN00249,Guntur,Amaravathi Road,2020-11-22,Resale,Commercial,9026000.0,"₹ 90,26,000 (90.26 Lakh)"
TXN00250,Rajahmundry,Bommuru,2017-09-16,Sale,Agricultural,8084000.0,"₹ 80,84,000 (80.84 Lakh)"
TXN00251,Visakhapatnam,Anakapalle,2021-09-17,Sale,Commercial,8072000.0,"₹ 80,72,000 (80.72 Lakh)"
TXN00252,Nellore,Atmakur Bus Stand,2022-06-03,Lease,Industrial,15828000.0,"₹ 1,58,28,000 (1.58 Crore)"
TXN00253,Visakhapatnam,Anakapalle,2015-02-07,Lease,Industrial,8146000.0,"₹ 81,46,000 (81.46 Lakh)"
TXN00254,Rajahmundry,Bommuru,2015-04-07,Lease,Agricultural,8087000.0,"₹ 80,87,000 (80.87 Lakh)"
TXN00255,Kadapa,Akkayapalli,2020-05-13,Resale,Commercial,8931000.0,"₹ 89,31,000 (89.31 Lakh)"
TXN00256,Rajahmundry,Bommuru,2022-08-04,Lease,Industrial,16788000.0,"₹ 1,67,88,000 (1.68 Crore)"
TXN00257,Anantapur,Anantapur City,2024-04-24,Sale,Commercial,16882000.0,"₹ 1,68,82,000 (1.69 Crore)"
TXN00258,Tirupati,Alipiri,2018-07-19,Sale,Agricultural,7496000.0,"₹ 74,96,000 (74.96 Lakh)"
TXN00259,Anantapur,Anantapur City,2026-08-15,Sale,Industrial,17861000.0,"₹ 1,78,61,000 (1.79 Crore)"
TXN00260,Kurnool,Abbas Nagar,2015-09-02,Sale,Commercial,20505000.0,"₹ 2,05,05,000 (2.05 Crore)"
TXN00261,Tirupati,Alipiri,2026-03-01,Sale,Agricultural,7595000.0,"₹ 75,95,000 (75.95 Lakh)"
TXN00262,Rajahmundry,Bommuru,2024-08-22,Resale,Industrial,16914000.0,"₹ 1,69,14,000 (1.69 Crore)"
TXN00263,Tirupati,Alipiri,2019-09-10,Sale,Agricultural,7654000.0,"₹ 76,54,000 (76.54 Lakh)"
TXN00264,Rajahmundry,Bommuru,2018-04-20,Lease,Commercial,16813000.0,"₹ 1,68,13,000 (1.68 Crore)"
TXN00265,Guntur,Amaravathi Road,2022-10-08,Lease,Industrial,7090000.0,"₹ 70,90,000 (70.90 Lakh)"
TXN00266,Visakhapatnam,Anakapalle,2021-09-16,Sale,Residential,5515000.0,"₹ 55,15,000 (55.15 Lakh)"
TXN00267,Tirupati,Alipiri,2020-10-28,Sale,Residential,11343000.0,"₹ 1,13,43,000 (1.13 Crore)"
TXN00268,Rajahmundry,Bommuru,2019-01-03,Lease,Commercial,18946000.0,"₹ 1,89,46,000 (1.89 Crore)"
TXN00269,Guntur,Amaravathi Road,2024-03-25,Lease,Residential,5696000.0,"₹ 56,96,000 (56.96 Lakh)"
TXN00270,Nellore,Atmakur Bus Stand,2021-11-18,Resale,Industrial,16462000.0,"₹ 1,64,62,000 (1.65 Crore)"
TXN00271,Nellore,Atmakur Bus Stand,2018-02-11,Lease,Residential,12098000.0,"₹ 1,20,98,000 (1.21 Crore)"
TXN00272,Kakinada,Bhanugudi,2022-08-08,Resale,Agricultural,5794000.0,"₹ 57,94,000 (57.94 Lakh)"
TXN00273,Rajahmundry,Bommuru,2021-02-25,Lease,Agricultural,8225000.0,"₹ 82,25,000 (82.25 Lakh)"
TXN00274,Guntur,Amaravathi Road,2026-11-05,Lease,Residential,5714000.0,"₹ 57,14,000 (57.14 Lakh)"
TXN00275,Nellore,Atmakur Bus Stand,2022-06-25,Resale,Industrial,17735000.0,"₹ 1,77,35,000 (1.77 Crore)"
TXN00276,Kadapa,Akkayapalli,2023-09-14,Sale,Residential,6022000.0,"₹ 60,22,000 (60.22 Lakh)"
TXN00277,Tirupati,Alipiri,2020-07-01,Resale,Industrial,14887000.0,"₹ 1,48,87,000 (1.49 Crore)"
TXN00278,Nellore,Atmakur Bus Stand,2025-07-06,Sale,Residential,12219000.0,"₹ 1,22,19,000 (1.22 Crore)"
TXN00279,Guntur,Amaravathi Road,2021-05-14,Resale,Industrial,7140000.0,"₹ 71,40,000 (71.40 Lakh)"
TXN00280,Anantapur,Anantapur City,2022-10-20,Sale,Industrial,18049000.0,"₹ 1,80,49,000 (1.80 Crore)"
TXN00281,Anantapur,Anantapur City,2024-07-26,Resale,Commercial,18065000.0,"₹ 1,80,65,000 (1.81 Crore)"
TXN00282,Anantapur,Anantapur City,2026-04-16,Resale,Agricultural,8972000.0,"₹ 89,72,000 (89.72 Lakh)"
TXN00283,Vijayawada,Benz Circle,2022-10-26,Sale,Industrial,13110000.0,"₹ 1,31,10,000 (1.31 Crore)"
TXN00284,Kurnool,Abbas Nagar,2018-10-18,Sale,Industrial,17309000.0,"₹ 1,73,09,000 (1.73 Crore)"
TXN00285,Rajahmundry,Bommuru,2026-02-27,Resale,Agricultural,8287000.0,"₹ 82,87,000 (82.87 Lakh)"
TXN00286,Anantapur,Anantapur City,2026-07-26,Resale,Industrial,18281000.0,"₹ 1,82,81,000 (1.83 Crore)"
TXN00287,Kadapa,Akkayapalli,2026-07-18,Sale,Agricultural,3403000.0,"₹ 34,03,000 (34.03 Lakh)"
TXN00288,Kurnool,Abbas Nagar,2020-03-21,Lease,Residential,14065000.0,"₹ 1,40,65,000 (1.41 Crore)"
TXN00289,Tirupati,Alipiri,2016-05-08,Lease,Agricultural,7729000.0,"₹ 77,29,000 (77.29 Lakh)"
TXN00290,Rajahmundry,Bommuru,2025-10-23,Lease,Commercial,19976000.0,"₹ 1,99,76,000 (2.00 Crore)"
TXN00291,Vijayawada,Benz Circle,2016-02-27,Lease,Residential,9312000.0,"₹ 93,12,000 (93.12 Lakh)"
TXN00292,Vijayawada,Benz Circle,2022-06-16,Sale,Industrial,13294000.0,"₹ 1,32,94,000 (1.33 Crore)"
TXN00293,Anantapur,Anantapur City,2026-02-01,Resale,Industrial,18467000.0,"₹ 1,84,67,000 (1.85 Crore)"
TXN00294,Kadapa,Akkayapalli,2023-07-15,Sale,Commercial,10221000.0,"₹ 1,02,21,000 (1.02 Crore)"
TXN00295,Nellore,Atmakur Bus Stand,2024-04-15,Lease,Commercial,17352000.0,"₹ 1,73,52,000 (1.74 Crore)"
TXN00296,Nellore,Atmakur Bus Stand,2026-02-19,Sale,Residential,12364000.0,"₹ 1,23,64,000 (1.24 Crore)"
TXN00297,Rajahmundry,Bommuru,2019-11-28,Resale,Industrial,18312000.0,"₹ 1,83,12,000 (1.83 Crore)"
TXN00298,Rajahmundry,Bommuru,2020-08-20,Sale,Agricultural,8304000.0,"₹ 83,04,000 (83.04 Lakh)"
TXN00299,Guntur,Amaravathi Road,2019-02-06,Resale,Residential,5721000.0,"₹ 57,21,000 (57.21 Lakh)"
TXN00300,Vijayawada,Benz Circle,2021-07-06,Resale,Agricultural,5114000.0,"₹ 51,14,000 (51.14 Lakh)"
TXN00301,Rajahmundry,Bommuru,2020-08-20,Sale,Commercial,20048000.0,"₹ 2,00,48,000 (2.00 Crore)"
TXN00302,Kurnool,Abbas Nagar,2023-11-16,Resale,Agricultural,8536000.0,"₹ 85,36,000 (85.36 Lakh)"
TXN00303,Anantapur,Anantapur City,2015-04-10,Sale,Agricultural,9080000.0,"₹ 90,80,000 (90.80 Lakh)"
TXN00304,Guntur,Amaravathi Road,2022-09-17,Sale,Industrial,7140000.0,"₹ 71,40,000 (71.40 Lakh)"
TXN00305,Kakinada,Bhanugudi,2026-08-18,Sale,Industrial,11995000.0,"₹ 1,19,95,000 (1.20 Crore)"
TXN00306,Nellore,Atmakur Bus Stand,2020-02-15,Sale,Commercial,17989000.0,"₹ 1,79,89,000 (1.80 Crore)"
TXN00307,Visakhapatnam,Anakapalle,2018-04-26,Sale,Industrial,8318000.0,"₹ 83,18,000 (83.18 Lakh)"
TXN00308,Kakinada,Bhanugudi,2019-10-09,Lease,Industrial,12029000.0,"₹ 1,20,29,000 (1.20 Crore)"
TXN00309,Kadapa,Akkayapalli,2026-03-08,Sale,Agricultural,3466000.0,"₹ 34,66,000 (34.66 Lakh)"
TXN00310,Kurnool,Abbas Nagar,2019-11-14,Resale,Agricultural,8623000.0,"₹ 86,23,000 (86.23 Lakh)"
TXN00311,Anantapur,Anantapur City,2026-06-15,Resale,Residential,11770000.0,"₹ 1,17,70,000 (1.18 Crore)"
TXN00312,Kurnool,Abbas Nagar,2025-12-12,Sale,Residential,14290000.0,"₹ 1,42,90,000 (1.43 Crore)"
TXN00313,Rajahmundry,Bommuru,2020-05-11,Lease,Commercial,20828000.0,"₹ 2,08,28,000 (2.08 Crore)"
TXN00314,Kakinada,Bhanugudi,2016-11-26,Resale,Agricultural,5827000.0,"₹ 58,27,000 (58.27 Lakh)"
TXN00315,Tirupati,Alipiri,2018-12-05,Lease,Commercial,16621000.0,"₹ 1,66,21,000 (1.66 Crore)"
TXN00316,Guntur,Amaravathi Road,2016-06-22,Lease,Industrial,7207000.0,"₹ 72,07,000 (72.07 Lakh)"
TXN00317,Vijayawada,Benz Circle,2018-07-21,Sale,Agricultural,5340000.0,"₹ 53,40,000 (53.40 Lakh)"
TXN00318,Kadapa,Akkayapalli,2018-09-22,Resale,Commercial,11186000.0,"₹ 1,11,86,000 (1.12 Crore)"
TXN00319,Tirupati,Alipiri,2022-02-08,Resale,Industrial,15077000.0,"₹ 1,50,77,000 (1.51 Crore)"
TXN00320,Kadapa,Akkayapalli,2021-03-21,Lease,Residential,6113000.0,"₹ 61,13,000 (61.13 Lakh)"
TXN00321,Vijayawada,Benz Circle,2018-11-24,Sale,Residential,9605000.0,"₹ 96,05,000 (96.05 Lakh)"
TXN00322,Nellore,Atmakur Bus Stand,2016-10-24,Resale,Agricultural,8710000.0,"₹ 87,10,000 (87.10 Lakh)"
TXN00323,Kurnool,Abbas Nagar,2016-04-18,Lease,Industrial,17366000.0,"₹ 1,73,66,000 (1.74 Crore)"
TXN00324,Kakinada,Bhanugudi,2023-10-17,Sale,Industrial,12601000.0,"₹ 1,26,01,000 (1.26 Crore)"
TXN00325,Nellore,Atmakur Bus Stand,2018-08-21,Lease,Residential,12419000.0,"₹ 1,24,19,000 (1.24 Crore)"
TXN00326,Kadapa,Akkayapalli,2024-07-12,Lease,Residential,6222000.0,"₹ 62,22,000 (62.22 Lakh)"
TXN00327,Vijayawada,Benz Circle,2019-04-02,Sale,Residential,9974000.0,"₹ 99,74,000 (99.74 Lakh)"
TXN00328,Nellore,Atmakur Bus Stand,2016-11-18,Lease,Industrial,17776000.0,"₹ 1,77,76,000 (1.78 Crore)"
TXN00329,Kakinada,Bhanugudi,2018-03-18,Resale,Industrial,13223000.0,"₹ 1,32,23,000 (1.32 Crore)"
TXN00330,Nellore,Atmakur Bus Stand,2018-01-08,Sale,Residential,12453000.0,"₹ 1,24,53,000 (1.25 Crore)"
TXN00331,Nellore,Atmakur Bus Stand,2025-12-06,Sale,Agricultural,8723000.0,"₹ 87,23,000 (87.23 Lakh)"
TXN00332,Tirupati,Alipiri,2023-12-09,Sale,Residential,11382000.0,"₹ 1,13,82,000 (1.14 Crore)"
TXN00333,Kurnool,Abbas Nagar,2021-05-17,Sale,Industrial,17724000.0,"₹ 1,77,24,000 (1.77 Crore)"
TXN00334,Guntur,Amaravathi Road,2015-08-28,Lease,Residential,5742000.0,"₹ 57,42,000 (57.42 Lakh)"
TXN00335,Vijayawada,Benz Circle,2026-02-08,Lease,Commercial,13715000.0,"₹ 1,37,15,000 (1.37 Crore)"
TXN00336,Rajahmundry,Bommuru,2020-07-05,Sale,Residential,12753000.0,"₹ 1,27,53,000 (1.28 Crore)"
TXN00337,Tirupati,Alipiri,2026-06-09,Sale,Agricultural,7737000.0,"₹ 77,37,000 (77.37 Lakh)"
TXN00338,Kakinada,Bhanugudi,2023-01-13,Sale,Residential,9074000.0,"₹ 90,74,000 (90.74 Lakh)"
TXN00339,Anantapur,Anantapur City,2015-06-07,Resale,Industrial,18476000.0,"₹ 1,84,76,000 (1.85 Crore)"
TXN00340,Kakinada,Bhanugudi,2018-12-18,Sale,Commercial,12499000.0,"₹ 1,24,99,000 (1.25 Crore)"
TXN00341,Vijayawada,Benz Circle,2025-12-01,Resale,Agricultural,5581000.0,"₹ 55,81,000 (55.81 Lakh)"
TXN00342,Tirupati,Alipiri,2021-08-02,Sale,Industrial,15163000.0,"₹ 1,51,63,000 (1.52 Crore)"
TXN00343,Guntur,Amaravathi Road,2020-08-24,Sale,Residential,5798000.0,"₹ 57,98,000 (57.98 Lakh)"
TXN00344,Kakinada,Bhanugudi,2015-07-22,Sale,Commercial,13583000.0,"₹ 1,35,83,000 (1.36 Crore)"
TXN00345,Visakhapatnam,Anakapalle,2026-06-11,Resale,Industrial,8359000.0,"₹ 83,59,000 (83.59 Lakh)"
TXN00346,Guntur,Amaravathi Road,2017-02-06,Resale,Residential,5870000.0,"₹ 58,70,000 (58.70 Lakh)"
TXN00347,Anantapur,Anantapur City,2018-08-10,Resale,Agricultural,9179000.0,"₹ 91,79,000 (91.79 Lakh)"
TXN00348,Guntur,Amaravathi Road,2026-12-20,Sale,Residential,5923000.0,"₹ 59,23,000 (59.23 Lakh)"
TXN00349,Visakhapatnam,Anakapalle,2021-09-02,Lease,Commercial,8097000.0,"₹ 80,97,000 (80.97 Lakh)"
TXN00350,Guntur,Amaravathi Road,2026-09-08,Sale,Commercial,9451000.0,"₹ 94,51,000 (94.51 Lakh)"
TXN00351,Anantapur,Anantapur City,2018-03-07,Resale,Commercial,18307000.0,"₹ 1,83,07,000 (1.83 Crore)"
TXN00352,Kurnool,Abbas Nagar,2025-08-26,Sale,Industrial,18132000.0,"₹ 1,81,32,000 (1.81 Crore)"
TXN00353,Kadapa,Akkayapalli,2024-07-27,Lease,Residential,6275000.0,"₹ 62,75,000 (62.75 Lakh)"
TXN00354,Nellore,Atmakur Bus Stand,2020-04-06,Resale,Residential,12488000.0,"₹ 1,24,88,000 (1.25 Crore)"
TXN00355,Guntur,Amaravathi Road,2018-11-10,Resale,Commercial,9548000.0,"₹ 95,48,000 (95.48 Lakh)"
TXN00356,Nellore,Atmakur Bus Stand,2017-07-07,Lease,Agricultural,8859000.0,"₹ 88,59,000 (88.59 Lakh)"
TXN00357,Rajahmundry,Bommuru,2023-08-12,Lease,Residential,12904000.0,"₹ 1,29,04,000 (1.29 Crore)"
TXN00358,Rajahmundry,Bommuru,2024-04-01,Resale,Agricultural,8334000.0,"₹ 83,34,000 (83.34 Lakh)"
TXN00359,Tirupati,Alipiri,2025-04-09,Lease,Industrial,15241000.0,"₹ 1,52,41,000 (1.52 Crore)"
TXN00360,Tirupati,Alipiri,2024-06-26,Lease,Agricultural,7804000.0,"₹ 78,04,000 (78.04 Lakh)"
TXN00361,Kurnool,Abbas Nagar,2024-04-27,Resale,Residential,14400000.0,"₹ 1,44,00,000 (1.44 Crore)"
TXN00362,Rajahmundry,Bommuru,2018-10-08,Sale,Commercial,21393000.0,"₹ 2,13,93,000 (2.14 Crore)"
TXN00363,Rajahmundry,Bommuru,2017-06-23,Sale,Residential,13251000.0,"₹ 1,32,51,000 (1.33 Crore)"
TXN00364,Kurnool,Abbas Nagar,2017-02-28,Lease,Residential,14772000.0,"₹ 1,47,72,000 (1.48 Crore)"
TXN00365,Kurnool,Abbas Nagar,2019-06-05,Sale,Industrial,18192000.0,"₹ 1,81,92,000 (1.82 Crore)"
TXN00366,Nellore,Atmakur Bus Stand,2024-06-08,Lease,Industrial,17954000.0,"₹ 1,79,54,000 (1.80 Crore)"
TXN00367,Kakinada,Bhanugudi,2017-03-24,Sale,Agricultural,5848000.0,"₹ 58,48,000 (58.48 Lakh)"
TXN00368,Kakinada,Bhanugudi,2024-04-21,Lease,Residential,9110000.0,"₹ 91,10,000 (91.10 Lakh)"
TXN00369,Kadapa,Akkayapalli,2020-06-06,Lease,Commercial,11417000.0,"₹ 1,14,17,000 (1.14 Crore)"
TXN00370,Kadapa,Akkayapalli,2026-02-12,Resale,Agricultural,3481000.0,"₹ 34,81,000 (34.81 Lakh)"
TXN00371,Kadapa,Akkayapalli,2017-07-16,Resale,Residential,6321000.0,"₹ 63,21,000 (63.21 Lakh)"
TXN00372,Kurnool,Abbas Nagar,2025-04-06,Resale,Agricultural,8632000.0,"₹ 86,32,000 (86.32 Lakh)"
TXN00373,Kadapa,Akkayapalli,2016-06-06,Resale,Industrial,7442000.0,"₹ 74,42,000 (74.42 Lakh)"
TXN00374,Vijayawada,Benz Circle,2022-12-01,Resale,Residential,10193000.0,"₹ 1,01,93,000 (1.02 Crore)"
TXN00375,Vijayawada,Benz Circle,2018-04-14,Lease,Agricultural,5581000.0,"₹ 55,81,000 (55.81 Lakh)"
TXN00376,Rajahmundry,Bommuru,2015-07-19,Lease,Industrial,18506000.0,"₹ 1,85,06,000 (1.85 Crore)"
TXN00377,Anantapur,Anantapur City,2019-11-21,Lease,Residential,11889000.0,"₹ 1,18,89,000 (1.19 Crore)"
TXN00378,Anantapur,Anantapur City,2019-02-16,Sale,Residential,11985000.0,"₹ 1,19,85,000 (1.20 Crore)"
TXN00379,Guntur,Amaravathi Road,2025-09-13,Sale,Agricultural,3541000.0,"₹ 35,41,000 (35.41 Lakh)"
TXN00380,Kurnool,Abbas Nagar,2022-08-09,Sale,Industrial,18194000.0,"₹ 1,81,94,000 (1.82 Crore)"
TXN00381,Guntur,Amaravathi Road,2016-11-12,Lease,Residential,5983000.0,"₹ 59,83,000 (59.83 Lakh)"
TXN00382,Nellore,Atmakur Bus Stand,2023-11-28,Resale,Commercial,18025000.0,"₹ 1,80,25,000 (1.80 Crore)"
TXN00383,Kakinada,Bhanugudi,2026-01-17,Lease,Agricultural,5850000.0,"₹ 58,50,000 (58.50 Lakh)"
TXN00384,Rajahmundry,Bommuru,2018-04-05,Sale,Commercial,22488000.0,"₹ 2,24,88,000 (2.25 Crore)"
TXN00385,Nellore,Atmakur Bus Stand,2024-05-11,Lease,Agricultural,9003000.0,"₹ 90,03,000 (90.03 Lakh)"
TXN00386,Kadapa,Akkayapalli,2019-09-15,Sale,Agricultural,3502000.0,"₹ 35,02,000 (35.02 Lakh)"
TXN00387,Kakinada,Bhanugudi,2024-10-19,Sale,Agricultural,6428000.0,"₹ 64,28,000 (64.28 Lakh)"
TXN00388,Kadapa,Akkayapalli,2021-05-13,Lease,Residential,6395000.0,"₹ 63,95,000 (63.95 Lakh)"
TXN00389,Anantapur,Anantapur City,2017-10-20,Lease,Agricultural,9394000.0,"₹ 93,94,000 (93.94 Lakh)"
TXN00390,Nellore,Atmakur Bus Stand,2026-08-09,Resale,Agricultural,9153000.0,"₹ 91,53,000 (91.53 Lakh)"
TXN00391,Tirupati,Alipiri,2026-11-04,Sale,Industrial,15294000.0,"₹ 1,52,94,000 (1.53 Crore)"
TXN00392,Vijayawada,Benz Circle,2024-11-03,Sale,Agricultural,5678000.0,"₹ 56,78,000 (56.78 Lakh)"
TXN00393,Anantapur,Anantapur City,2015-09-26,Sale,Agricultural,9834000.0,"₹ 98,34,000 (98.34 Lakh)"
TXN00394,Kadapa,Akkayapalli,2017-04-27,Sale,Agricultural,3696000.0,"₹ 36,96,000 (36.96 Lakh)"
TXN00395,Tirupati,Alipiri,2018-05-12,Resale,Residential,11524000.0,"₹ 1,15,24,000 (1.15 Crore)"
TXN00396,Rajahmundry,Bommuru,2024-08-06,Resale,Residential,13260000.0,"₹ 1,32,60,000 (1.33 Crore)"
TXN00397,Kakinada,Bhanugudi,2026-02-10,Sale,Industrial,14098000.0,"₹ 1,40,98,000 (1.41 Crore)"
TXN00398,Nellore,Atmakur Bus Stand,2025-04-09,Lease,Commercial,18931000.0,"₹ 1,89,31,000 (1.89 Crore)"
TXN00399,Nellore,Atmakur Bus Stand,2017-10-26,Sale,Residential,12614000.0,"₹ 1,26,14,000 (1.26 Crore)"
TXN00400,Visakhapatnam,Anakapalle,2020-08-09,Sale,Industrial,8830000.0,"₹ 88,30,000 (88.30 Lakh)"
TXN00401,Anantapur,Anantapur City,2020-09-21,Lease,Agricultural,10323000.0,"₹ 1,03,23,000 (1.03 Crore)"
TXN00402,Kakinada,Bhanugudi,2019-11-11,Resale,Industrial,14156000.0,"₹ 1,41,56,000 (1.42 Crore)"
TXN00403,Guntur,Amaravathi Road,2015-10-13,Lease,Commercial,9642000.0,"₹ 96,42,000 (96.42 Lakh)"
TXN00404,Kurnool,Abbas Nagar,2021-07-13,Lease,Residential,14818000.0,"₹ 1,48,18,000 (1.48 Crore)"
TXN00405,Tirupati,Alipiri,2025-09-21,Resale,Commercial,16673000.0,"₹ 1,66,73,000 (1.67 Crore)"
TXN00406,Kurnool,Abbas Nagar,2019-02-16,Sale,Industrial,18387000.0,"₹ 1,83,87,000 (1.84 Crore)"
TXN00407,Guntur,Amaravathi Road,2020-04-24,Resale,Commercial,9993000.0,"₹ 99,93,000 (99.93 Lakh)"
TXN00408,Nellore,Atmakur Bus Stand,2016-08-02,Lease,Industrial,18516000.0,"₹ 1,85,16,000 (1.85 Crore)"
TXN00409,Kakinada,Bhanugudi,2025-07-17,Resale,Residential,9820000.0,"₹ 98,20,000 (98.20 Lakh)"
TXN00410,Nellore,Atmakur Bus Stand,2024-08-05,Resale,Commercial,19007000.0,"₹ 1,90,07,000 (1.90 Crore)"
TXN00411,Vijayawada,Benz Circle,2025-01-01,Resale,Agricultural,6104000.0,"₹ 61,04,000 (61.04 Lakh)"
TXN00412,Guntur,Amaravathi Road,2024-07-21,Resale,Commercial,10347000.0,"₹ 1,03,47,000 (1.03 Crore)"
TXN00413,Nellore,Atmakur Bus Stand,2018-12-12,Sale,Agricultural,9724000.0,"₹ 97,24,000 (97.24 Lakh)"
TXN00414,Kurnool,Abbas Nagar,2026-04-08,Lease,Commercial,20781000.0,"₹ 2,07,81,000 (2.08 Crore)"
TXN00415,Kurnool,Abbas Nagar,2019-03-03,Sale,Commercial,21527000.0,"₹ 2,15,27,000 (2.15 Crore)"
TXN00416,Guntur,Amaravathi Road,2020-08-12,Sale,Agricultural,3609000.0,"₹ 36,09,000 (36.09 Lakh)"
TXN00417,Vijayawada,Benz Circle,2018-12-01,Lease,Residential,10358000.0,"₹ 1,03,58,000 (1.04 Crore)"
TXN00418,Rajahmundry,Bommuru,2015-07-21,Resale,Residential,13278000.0,"₹ 1,32,78,000 (1.33 Crore)"
TXN00419,Rajahmundry,Bommuru,2015-01-23,Sale,Residential,13341000.0,"₹ 1,33,41,000 (1.33 Crore)"
TXN00420,Nellore,Atmakur Bus Stand,2026-03-07,Lease,Agricultural,10121000.0,"₹ 1,01,21,000 (1.01 Crore)"
TXN00421,Tirupati,Alipiri,2024-10-23,Sale,Agricultural,7938000.0,"₹ 79,38,000 (79.38 Lakh)"
TXN00422,Nellore,Atmakur Bus Stand,2018-10-07,Resale,Residential,12632000.0,"₹ 1,26,32,000 (1.26 Crore)"
TXN00423,Rajahmundry,Bommuru,2023-08-07,Lease,Industrial,18913000.0,"₹ 1,89,13,000 (1.89 Crore)"
